Song Title|Voicing|Arranger
Steppin' Out With My Baby|TTBB|Rob Hopkins
Still the One|SATB|Deke Sharon & Scott Harris
Still the One|SSAA|Deke Sharon & Scott Harris
Still the One|TTBB|Deke Sharon & Scott Harris
Stormy Weather (Keeps Rainin' All The Time)|SSAA|Aaron Dale
Stormy Weather (Keeps Rainin' All The Time)|TTBB|Aaron Dale
Storybook|SATB|Robert Rund
Stranger in Paradise|TTBB|Rob Campbell and Mark Hale
Strollin' Down Harmony Lane|TTBB|Mac Huff
Suddenly I See|SSAA|Robert Rund
Sugar|SATB|Wayne Grimmer
Sugar|SSAA|Wayne Grimmer
Sugar|TTBB|Wayne Grimmer
Sugarcane Jubilee|TTBB|Ozzie Westley and Buzz Haeger
Sunny Side Up|TTBB|Ed Waesche
Surfer Girl|TTBB|Aaron Dale
Surfin' U.S.A.|TTBB|Steve Jamison
Susie Brown|TTBB|Edward Berg
Swanee|TTBB|Burt Szabo
Sweet and Lovely|TTBB|Mac Huff
Sweet Caroline|SATB|Dylan Oxford
Sweet Caroline|SSAA|Dylan Oxford
Sweet Caroline|TTBB|Dylan Oxford
Sweet Caroline|TTBB|Gene Cokeroft
Sweet Genevieve|TTBB|J. Cecil Rowe
Sweet Georgia Brown|TTBB|Ed Waesche
Sweet Mae|TTBB|Bob Jones
Sweetest Story Ever Told, The|TTBB|Burt Szabo
Sweetheart of Sigma Nu, The|TTBB|Frank Thorne
Swing Down Chariot|SATB|The Vagabonds
Swing Down Chariot|SSAA|The Vagabonds
Swing Down Chariot|TTBB|The Vagabonds
Ta-Ra-Ra Boom-De-Ay and A Hot Time In The Old Town|TTBB|SPEBSQSA, Inc.
Take A Chance On Me|SATB|Joey Minshall
Take A Little Time|TTBB|Greg Lyne
Take Me Out To The Ball Game|TTBB|BHS
Take Me Out To The Ballgame|TTBB|BHS
Take Me To The Land Of Jazz|TTBB|Rob Campbell
Take On Me|SATB|Dan Wessler
Take On Me|SSAA|Dan Wessler
Take On Me|TTBB|Dan Wessler
Take Your Girlie To The Movies|TTBB|Burt Szabo
Taking A Chance On Love|TTBB|Ed Waesche
Tangerine|TTBB|Mark Hale
TAPS|TTBB|Ed Waesche
Taxes|TTBB|Edward Berg
Teach Everybody To Sing|SSAA|Joe Liles
Teach The Children To Sing|TTBB|Joe Liles
Ten Feet Off The Ground|TTBB|Val Hicks
Tennessee Waltz|TTBB|Aaron Dale
Tennessee Waltz|TTBB|Gene Cokeroft
Text Me Merry Christmas|SATB|Adam Scott
Text Me Merry Christmas|SSAA|Adam Scott
Text Me Merry Christmas|TTBB|Adam Scott
Thank You|TTBB|Dave Briner
Thanks For The Memory|TTBB|Melvin Knight
That Certain Party|TTBB|Dave Stevens
That Old Dominion Line|TTBB|Burt Szabo
That Old Fashioned Mother Of Mine|TTBB|Unknown
That Old Gang of Mine|TTBB|Jack Baird
That Old Irish Mother Of Mine|TTBB|Louis Perry
That Old Quartet of Mine|TTBB|Louis Perry
That Railroad Rag|TTBB|Kirk Roose
That Slippery Slide Trombone|TTBB|Unknown
That Tumble-Down Shack in Athlone|TTBB|SPEBSQSA (Barbershop Harmony Society)
That Wonderful Mother Of Mine|TTBB|Lou Perry, Bob Graham
That'll Be the Day|SSAA|Thomas Gentry
That'll Be the Day|TTBB|Thomas Gentry
That's An Irish Lullaby|TTBB|Ed Waesche
That's Life|SATB|Barbershop Harmony Society
That's Life|SSAA|Barbershop Harmony Society
That's Life|SSAA|Mo Rector
That's Life|TTBB|BHS
That's Life|TTBB|Mo Rector
The Auctioneer|TTBB|Greg Backwell
The Banana Boat Song|TTBB|Don Gray
The Barbershop Strut|TTBB|Earl Moon
The Bells of Notre Dame with Out There|TTBB|Aaron Dale
The Chordbuster March|SATB|W.A. Wyatt
The Chordbuster March|SSAA|W.A. Wyatt
The Chordbuster March|TTBB|W. A. Wyatt
The Christmas Song|TTBB|Joe Liles
The Christmas Song (Chestnuts Roasting on an Open Fire)|TTBB|Aaron Dale
The Climb|SSAA|Carole Prietto
The Days Back When|TTBB|Val Hicks
The First Noel|SATB|Wayne Grimmer
The First Noel|SSAA|Wayne Grimmer
The First Noel|TTBB|Wayne Grimmer
The Gang That Sang Heart Of My Heart|TTBB|Bob Graham
The Gift of Harmony (TTBB) (Olguin)|TTBB|Paul Olguin
The Girl in My Fantasy|TTBB|Joe Liles
The Glory of Love|TTBB|Dennis Driscoll
The Halls Of Ivy|TTBB|SPEBSQSA
The Hand That Rocked My Cradle|TTBB|Burt Szabo
The Heritage Medley|TTBB|SPEBSQSA
The Last Time I Saw Henry|TTBB|Barbershop Harmony Society
The Lion Sleeps Tonight|SATB|Scott Turnbull
The Lion Sleeps Tonight|SSAA|Scott Turnbull
The Lion Sleeps Tonight|TTBB|Scott Turnbull
The Little Boy|TTBB|Thomas Gentry
The Lonesomest Girl In Town|TTBB|Unknown
The Longest Time|SATB|Tom Gentry
The Longest Time|SSAA|Tom Gentry
The Longest Time|TTBB|Thomas Gentry
The Lord's Prayer|TTBB|Joe Liles and Tom Gentry
The Maple Leaf Forever|TTBB|Phil Embury
The Moment I Saw Your Eyes|TTBB|Joe Liles
The Muppet Show Theme|SSAA|Kirk Young
The Muppet Show Theme|TTBB|Kirk Young
The Music of the Night|SSAA|David Wright
The Music of the Night|TTBB|David Wright
The Nearness of You|TTBB|John Brockman
The Nearness of You|TTBB|Rob Hopkins
The New Ashmolean Marching Society and Students Co|TTBB|Dave Briner
The Old Piano Roll Blues|TTBB|Mo Rector
The Pal That I Loved Stole The Gal That I Loved|TTBB|Louis Perry
The Rose Of No Man's Land|TTBB|the Barbershop Harmony Society
The Rose of Tralee|TTBB|Floyd Connett
The Showboat Came To Town|TTBB|Val Hicks
The Song Is Ended (But the Melody Lingers On)|TTBB|Ed Waesche
The Song Is Ended (But the Melody Lingers On)|TTBB|Russ Foris, Tom Gentry, Burt Szabo
The Sound of Music with Climb Every Mountain|TTBB|Joe Liles
The Sound Of Silence|TTBB|Erik DeLong
The Spaniard That Blighted My Life|TTBB|Burt Szabo
The Star-Spangled Banner|TTBB|Val Hicks
The Stars and Stripes Forever|SATB|David Wright
The Stars and Stripes Forever|SSAA|David Wright
The Stars and Stripes Forever|TTBB|David Wright
The Story of the Rose (Heart of My Heart)|TTBB|Barbershop Harmony Society
The Streets Of New York|TTBB|Burt Szabo
The Sunshine Of Your Smile|TTBB|Bill Diekema
The Sunshine Of Your Smile|TTBB|Ed Waesche
The Sweetheart of Sigma Chi|TTBB|Steve Tramack
The Sweetheart Of Sigma Chi|TTBB|Inc. SPEBSQSA
The Trolley Song|SSAA|Renee Craig
The Trolley Song|TTBB|Renee Craig
The Twelve Days of Christmas|TTBB|Greg Backwell
The Very Thought of You|TTBB|Adam Reimnitz
The Virgin Mary Had A Baby Boy|TTBB|Thomas Gentry
The Way You Look Tonight|TTBB|Mark Hale
The Wells Fargo Wagon|TTBB|Howard Jones
The Whiffenpoof Song|TTBB|Louis Perry
There Is A Tavern In The Town|TTBB|Unknown
There Is Love Wherever There Is Song|TTBB|Stephen Delehanty
There Is Nothin' Like A Dame|TTBB|Jarmela Speta
There Never Was A Gang Like Mine|TTBB|Warren Haeger
There'll Be No New Tunes on This Old Piano|TTBB|Gene Cokeroft
There'll Be No New Tunes On This Old Piano|TTBB|Tom Gentry
There'll Be Some Changes Made|TTBB|Chuck Brooks
There's A Broken Heart For Every Light On Broadway|TTBB|Ed Waesche
There's A Long, Long Trail|TTBB|Dennis Driscoll
There's A Meetin' Here Tonight|TTBB|Burt Szabo
There's A New Gang On The Corner|TTBB|Floyd Connett
There's A New Gang On The Corner|TTBB|Gene Cokeroft
There's a Rainbow 'Round My Shoulder|TTBB|SPEBSQSA
There's a Vacant Chair at Home|TTBB|Louis Perry
There's No Business Like Show Business|TTBB|Russ Foris
There's Nobody Else But You|TTBB|Louis Perry
There's Something About An Old Fashioned Girl|TTBB|Louis Perry
There's Something I Like About Broadway|TTBB|Louis Perry
They Call it Canada but I Call it Home|SATB|Beverly Kennedy
They Call it Canada but I Call it Home|SSAA|Beverly Kennedy
They Didn't Believe Me|TTBB|David Wright
They Go Wild, Simply Over Me|TTBB|SPEBSQSA
They Say It's Wonderful|SATB|Katie Farrell
They Say It's Wonderful|SSAA|Katie Farrell
They Say It's Wonderful|TTBB|Katie Farrell
They Were All out of Step but Jim|TTBB|Paul Engel
They Wrote 'Em in the Good Ol' Days|TTBB|Gene Cokeroft
Thirty-Five Years Ago|TTBB|Unknown
This Can't Be Love|TTBB|Aaron Dale
This Guy's in Love with You|TTBB|Dan Wessler
This Is All I Ask|TTBB|Warren Haeger
This Little Light of Mine/Do Lord Medley|TTBB|Val Hicks
Those Riverboat Songs|TTBB|Einar Pedersen
Those Wedding Bells Shall Not Ring Out!|TTBB|Burt Szabo
Tie Me To Your Apron Strings Again|TTBB|Judy Seawood Jamison
Til I Hear You Sing|SATB|Theo Hicks
Til I Hear You Sing|SSAA|Theo Hicks
Til I Hear You Sing|TTBB|Theo Hicks
Til Tomorrow (from "Fiorello!")|TTBB|Bob Meyer
Till There Was You|TTBB|Robert Rund
Till There Was You (from "The Music Man")|SSAA|Roger Payne
Till There Was You (from "The Music Man")|TTBB|Roger Payne
Till There Was You (from "The Music Man")|TTBB|Willis Diekema
Till We Meet Again|TTBB|Louis Perry
Time After Time|SSAA|David Wright
Time After Time|TTBB|David Wright
Time After Time|TTBB|the Barbershop Harmony Society
Timshel|SATB|Katie Gillis & Katie Macdonald
Timshel|SSAA|Katie Gillis & Katie Macdonald
Timshel|TTBB|Katie Gillis & Katie Macdonald
Tin Roof Blues|TTBB|Don Gray
Tin Roof Blues (TTBB) (arr. Gray) - Old Version|TTBB|Don Gray
To Make You Feel My Love|TTBB|Aaron Dale
Tomorrow Is Promised To No One|TTBB|Robert Rund
Too Many Parties And Too Many Pals|TTBB|Unknown
Too Old|TTBB|Don Gray
Toot, Toot, Tootsie|TTBB|Burt Szabo
Top of the World|TTBB|John Hohl
Toyland|TTBB|Ed Waesche
Trick Or Treat|TTBB|Dick Floersheimer
True Love (from "High Society")|SSAA|Val Hicks
True Love (from "High Society")|TTBB|Val Hicks
Tuck Me to Sleep in My Old 'Tucky Home|TTBB|Lloyd Steinkamp
Twas Only An Irishman's Dream|TTBB|Sherry Brown
Unbelievable|SSAA|Aaron Dale
Unbelievable|TTBB|Aaron Dale
Unchained Melody|TTBB|Kevin Keller
Under the Boardwalk|SATB|Barbershop Harmony Society
Under the Boardwalk|SSAA|Barbershop Harmony Society
Under the Boardwalk|TTBB|Barbershop Harmony Society
Violets Sweet|TTBB|Frank Thorne
VO-DE-O-DO|TTBB|Gregory Lyne
Wagon Medley|TTBB|Phil Embury
Wagon Wheel|TTBB|Aaron Dale
Wagon Wheels|TTBB|Burt Szabo
Wait Till The Sun Shines, Nellie|TTBB|Warren Buzz Haeger
Wait Till You Get Them Up In The Air, Boys|TTBB|Don Gray
Waiting For The Robert E. Lee|TTBB|Rob Campbell
Walking on Sunshine|TTBB|Aaron Dale
Walking On Sunshine|SSAA|Aaron Dale
We Kinda Miss Those Good Old Songs|TTBB|Louis Perry
We Need a Little Christmas|TTBB|Dave Briner
We Sing That They Shall Speak|TTBB|Barbershop Harmony Society
We'll Meet Again|TTBB|Kirk Roose
We'll Sing Another Jolson Song|TTBB|Burt Szabo
We're Behind You All The Way|TTBB|Burt Szabo
What A Wonderful Wedding That Will Be|TTBB|Joe Liles
What a Wonderful World|SSAA|Bob Long
What a Wonderful World|TTBB|Bob Long
What Ever Happened To Mary?|TTBB|DUPLICATE see 509971 Senter
What Makes You Beautiful|TTBB|Dan Wessler
What! No Women?|TTBB|Ed Waesche
What'll I Do?|SATB|Ed Waesche & Renee Craig
What'll I Do?|SSAA|Ed Waesche
What'll I Do?|TTBB|Ed Waesche
Whatever Happened to Randolph Scott|TTBB|Webb Comfort
When Christmas Comes Around|SATB|Adam Scott
When Christmas Comes Around|SSAA|Adam Scott
When Christmas Comes Around|TTBB|Adam Scott
When I Leave The World Behind|TTBB|the Barbershop Harmony Society
When I Lift Up My Head|SATB|David Wright
When I Lift Up My Head|SSAA|David Wright
When I Lift Up My Head|TTBB|David Wright
When I Lost You|TTBB|Inc. SPEBSQSA
When I Sang The Tenor In That Old Quartet|TTBB|Unknown
When I Wore My Daddy's Brown Derby (And You Wore Your Mother's Blue Gown)|TTBB|SPEBSQSA
When I'm Sixty-Four|SATB|Tom Gentry
When I'm Sixty-Four|SSAA|Tom Gentry
When I'm Sixty-Four|TTBB|Tom Gentry
When It Comes To Lovin' The Girls / They're All Sweeties Medley|TTBB|Ed Waesche
When It's Night Time In Dixie Land|TTBB|Earl Moon
When Johnny Comes Marching Home|TTBB|Dave Stevens
When Lindy Flew The Ocean|TTBB|Joe Liles
When My Sugar Walks Down The Street|TTBB|Advanced Arranger's Class, Harmony Education Program
When She Loved Me|TTBB|Kohl Kitzmiller
When She Loved Me (from TOY STORY 2)|TTBB|Jimbob Kahlke
When That Great Day Comes|TTBB|Val Hicks
When The Circus Came To Town|TTBB|Burt Szabo
When The Circus Comes To Town|TTBB|Burt Szabo
When The Grown Up Ladies Act Like Babies|TTBB|Ed Waesche
When The Midnight Choo-Choo Leaves For Alabam'|TTBB|Dave Briner
When There's Love At Home|TTBB|Melvin Knight
When Will I Be Loved|SSAA|David Wright
When Will I Be Loved|TTBB|David Wright
When You And I Were Young, Maggie|TTBB|Burt Szabo
When You Say Nothing At All|SSAA|Carole Prietto
When You Wish upon a Star|TTBB|the Barbershop Harmony Society
When You Wore A Tulip|TTBB|Rob Campbell
When You Wore A Tulip (And I Wore A Big Red Rose)|TTBB|Warren Haeger
When You're A Long, Long Way From Home|TTBB|Burt Szabo
Where Everybody Knows Your Name (Theme from "Cheers")|SATB|Eric Ruthenberg
Where Everybody Knows Your Name (Theme from "Cheers")|SSAA|Eric Ruthenberg
Where Everybody Knows Your Name (Theme from "Cheers")|TTBB|Eric Ruthenberg
Where Everybody Knows Your Name (Theme from "Cheers")|TTBB|Kevin Keller
Where Have My Old Friends Gone|TTBB|Joe Liles
Where Is Love?|TTBB|Gene Cokeroft
Where Southern Roses Grow|TTBB|the Central States District
Where The Black-Eyed Susans Grow|TTBB|Tom Gentil
Where've You Been|TTBB|Kirk Young
While Strolling Through The Park One Day|TTBB|Val Hicks
White Christmas|SATB|Deke Sharon
White Christmas|TTBB|Deke Sharon
White Christmas|TTBB|Mac Huff
White Christmas|TTBB|Tom Gentry
Who Put The Bomp (In The Bomp Ba Bomp Ba Bomp)|TTBB|Aaron Dale
Who Threw The Overalls In Mrs. Murphy's Chowder?|TTBB|SPEBSQSA, Inc.
Who Told You?|TTBB|Louis Perry
Who Will Buy|SATB|Dave Briner
Who Will Buy|TTBB|Dave Briner
Who'll Be The Next One|TTBB|Thomas Gentry
Who'll Dry Your Tears When You Cry?|TTBB|Dennis Driscoll
Who'll Take My Place When I'm Gone|TTBB|Gregory Lyne
Who's Sorry Now? (TTBB) (arr. Moon) - US Orders Only|TTBB|Earl Moon
Why Did I Choose You|SSAA|Fred King
Why Don't My Dreams Come True|TTBB|Lou Perry
Why Don't We Just Dance|TTBB|Aaron Dale
Why Not Say Goodbye the Way We Said Hello|TTBB|Melvin Knight
Why Not Say Goodbye The Way We Said Hello|SSAA|Melvin Knight
Why We Sing|SATB|David Wright
Why We Sing|SSAA|David Wright
Why We Sing|TTBB|David Wright
Winter Wonderland|SATB|Ed Waesche
Winter Wonderland|SSAA|Ed Waesche
Winter Wonderland|TTBB|Ed Waesche
Witchcraft|SSAA|Dave Briner
Witchcraft|TTBB|Dave Briner
With a Little Help from My Friends|SSAA|Richard Hasty
With a Little Help from My Friends|TTBB|Richard Hasty
With a Song and a Smile|TTBB|Russ Foris
Won't You Please Come Back To Me|TTBB|SPEBSQSA
Wonderful Day Medley|SSAA|David Wright and Mike Griebel
Wonderful Day Medley|TTBB|David Wright and Mike Griebel
Wonderful One|TTBB|Russ Foris
Wonderful Tonight|TTBB|Rick Spencer
Woot Woot Song|SATB|Robert Rund
Wouldn't It Be Nice|TTBB|Steve Delehanty
Wrap Your Troubles in Dreams (And Dream Your Troubles Away)|TTBB|Mark Hale
Y.M.C.A.|TTBB|Kevin Keller
Ya Got Trouble|TTBB|Gene Cokeroft
Ya Gotta Know How To Love|TTBB|Nancy Bergman
Yes Indeed|SATB|Earl Moon
Yes Indeed|SSAA|Earl Moon
Yes Indeed|TTBB|Earl Moon
Yes Sir, That's My Baby|TTBB|Jack Baird
Yes Sir, That's My Baby|TTBB|Val Hicks
Yesterday|SATB|Tom Gentry
Yesterday|SSAA|Tom Gentry
Yesterday|TTBB|Thomas Gentry
Yo Ho (A Pirate's Life for Me)|TTBB|Chris Hebert
Yona From Arizona|TTBB|the Barbershop Harmony Society
You Ain't Heard Nothin' Yet|TTBB|Tom Gentry
You and I|TTBB|Kyle Kitzmiller
You and I|TTBB|Lou Perry
You Are My Sunshine|SATB|Viki Uhr
You Are My Sunshine|SSAA|Viki Uhr
You Are My Sunshine|TTBB|Barb Laukaitis
You Are My Sunshine|TTBB|Viki Uhr
You Are The Sunshine of My Life|SATB|Clay Hine
You Can Have Every Light On Broadway|TTBB|Ed Waesche
You Can't Stop the Sun|SATB|Wayne Grimmer
You Can't Stop the Sun|SSAA|Wayne Grimmer
You Can't Stop the Sun|TTBB|Wayne Grimmer
You Made Me Love You|TTBB|Joni Bescos
You Must Have Been A Beautiful Baby|TTBB|Renee Craig
You Only Want Me When You're Lonesome|TTBB|Louis Perry
You Were Only Fooling|TTBB|Joe Liles
You'll Be in My Heart|SSAA|Joe Johnson
You'll Be in My Heart|TTBB|Joe Johnson
You'll Never Walk Alone|SATB|Jon Nicholas
You'll Never Walk Alone|SSAA|Jon Nicholas
You'll Never Walk Alone|TTBB|Don Gray
You'll Never Walk Alone|TTBB|Jon Nicholas
You're a Heavenly Thing|TTBB|Dan Wessler
You're All I Want for Christmas|TTBB|Richard Bain
You're My Best Friend|TTBB|Jay Dougherty
You're My Irish Rose|TTBB|Burt Szabo
You're Sixteen (You're Beautiful and You're Mine)|TTBB|Aaron Dale
You're Some Pretty Doll|TTBB|Louis Perry
You're Still In Style Wearing A Smile|TTBB|Dave Briner
You've Got a Friend in Me|SATB|Dan Wessler
You've Got a Friend in Me|SSAA|Dan Wessler
You've Got a Friend In Me|TTBB|Dan Wessler
Young And Foolish|TTBB|Tom Gentry
Your First Day in Heaven|SSAA|Aaron Dale
Your First Day in Heaven|TTBB|Aaron Dale
Zip-A-Dee-Doo-Dah|TTBB|Joe Liles
